iteration	time	leafsWith	leafsWithout
77	2.6547185598842873	61	2
77	0.5461142218063912	1	5
77	2.981652016581563	1	1
77	2.6921399945274516	1	4
77	3.2901060130718918	1	53
77	3.066923497613942	2	13
77	1.5955311477516716	1	3
77	3.209703075137071	30	17
77	3.1895606772418432	25	2
77	0.5157458536389754	1	1
77	0.5127747436459344	1	2
77	1.2532992948409856	35	1
77	3.126148280753142	1	2
77	1.5447498864138254	1	1
77	2.917129297208021	1	2
77	2.6510911070872965	1	1
77	3.032872286475339	1	1
77	1.6215981700173927	2	2
77	2.865309486157031	4	1
77	0.6905167653272315	8	27
77	3.1135132511112715	4	8
77	1.5097964001439266	1	2
77	2.785997555742398	5	4
77	1.6702972089246657	1	30
77	1.7422708074757907	6	1
77	2.400635572277025	1	1
77	3.351510244368029	54	222
77	4.281783825261044	5	44
77	3.146164474045321	9	3
77	2.685568311168282	4	1
78	1.5353845880893005	1	2
78	1.7254022553752293	6	5
78	3.3108929483246357	1	53
78	0.5883785281175449	1	3
78	0.4924791737001897	1	2
78	1.5118073937338181	1	1
78	1.0669016859228293	35	1
78	2.8936287823025566	4	1
78	3.186094078529919	29	1
78	3.0103290438604517	2	1
78	1.6124814300204378	2	2
78	2.78131484527799	5	4
78	1.8052672295170566	6	1
78	3.8074901719969603	5	44
78	2.4365442262434556	1	1
78	3.1867792065839637	25	2
78	3.014722494033748	1	1
78	3.336879993149296	54	222
78	2.9042388233181384	1	1
78	3.214325397730363	30	6
78	2.6454971124258577	61	2
78	1.6110279607072187	3	2
78	2.6905884145389223	1	2
78	0.5503057024396298	1	1
78	3.218418897767549	25	7
78	2.6643673822561595	1	5
78	2.613077563445586	1	1
78	0.464098546414192	1	1
78	3.1900363743571063	9	139
78	2.649477839590787	4	1
78	2.9004850061471927	1	2
78	3.0954453403042237	4	2
78	0.6977862914535251	8	15
78	1.5959058413997411	1	3
78	3.2367495823700665	148	32
78	2.9714135452762775	16	1
79	3.22853596487343	25	155
79	0.5750345445811718	1	2
79	3.1659922409088495	25	2
79	2.90038848045225	1	2
79	2.6520611731914983	1	1
79	2.682224970219039	1	2
79	1.7214407875148083	6	1
79	2.6393156653996925	1	3
79	0.44014855858790725	1	1
79	2.4101769374591697	1	1
79	1.5593942442380637	1	1
79	3.0608000195751117	1	1
79	3.3275063993827416	53	12
79	0.5495341775603038	1	1
79	2.606628677839751	61	2
79	1.1865947024942898	35	1
79	1.6101128383816956	2	1
79	3.2121199649536436	148	7
79	0.5926675473297394	1	1
79	2.5303595048541183	4	1
79	3.223620262296322	30	23
79	1.6046338365493398	1	3
79	3.2677610274660083	1	207
79	2.797523297039362	5	3
79	2.8381244188808523	4	1
79	4.082795987477965	5	44
79	2.831640250057575	16	1
79	3.086224864676865	4	6
79	2.915464699660447	1	1
79	3.1669874363636836	9	139
79	0.691143185021474	8	27
79	3.028922764356338	1	1
79	1.5774156612013996	1	1
80	2.6826875770078686	1	3
80	1.5197006001894238	1	3
80	0.35028222096011064	1	1
80	3.4416956935145038	1	20
80	2.8496766993104927	5	3
80	2.7011446613395265	1	15
80	3.1078981732528064	9	3
80	1.7644632176468633	6	1
80	0.615105348080931	1	5
80	3.0665137284416915	1	1
80	3.213275590491264	148	32
80	1.65226405874472	1	3
80	2.925957133935327	1	2
80	1.496854188654055	1	1
80	2.6726465851211856	1	2
80	3.19976556412891	25	7
80	0.4581516438934159	1	1
80	2.6038835231319126	61	2
80	2.331445851129331	4	1
80	2.8961936976966456	4	1
80	3.2202123763462396	30	23
80	0.6078778188035017	1	8
80	2.4271261997158717	1	1
80	3.318702095496235	54	4
80	3.093803576932345	4	4
80	3.041409068512422	1	1
80	4.310560040133026	5	44
80	3.0577384009178274	1	2
80	2.8646285165121412	16	1
80	1.5511544654336262	2	1
80	3.257955458422856	1	53
80	1.2092955988654523	35	1
80	3.2032583165158997	25	2
81	1.6104917999752786	35	1
81	3.2310740295122002	30	23
81	1.639336755696661	2	1
81	3.2457345471114536	1	1
81	3.0163629249448434	1	2
81	2.648900702564646	61	2
81	3.3034224309424474	1	53
81	4.462081170662259	5	44
81	3.223076948880788	25	2
81	0.6129137620288247	2	1
81	2.8346704043229636	1	1
81	3.3268910252637625	54	6
81	2.994071543401219	16	1
81	2.6557720070540256	1	2
81	3.0690211871732913	2	4
81	0.5737951582754874	1	3
81	3.112942902193822	9	3
81	2.7111674960427763	1	15
81	0.6924733824144482	8	27
81	3.1932160114326678	25	5
81	0.45143530488033434	1	1
81	1.6924935906506846	6	1
81	2.845312077855482	5	4
81	1.5983818338404774	1	3
81	3.0867241718577816	1	1
81	1.6067147225272151	1	3
81	3.2189610865976306	148	30
81	3.027358613728836	2	1
81	2.6374833531195065	4	1
81	2.899120941840323	4	1
81	0.5528796548887271	1	2
81	2.665976581900935	1	2
81	2.4164081215756426	1	1
81	1.5162962198836567	1	1
82	1.583545435009711	1	2
82	3.107512559090651	4	6
82	2.866454431563511	16	1
82	2.66695076422198	61	2
82	3.2677304915210357	1	180
82	2.992735019316001	1	1
82	1.7909599693087728	6	1
82	3.1833443902214356	6	3
82	4.430872407215503	5	44
82	3.0861846082116813	1	1
82	1.62771427170469	1	3
82	3.1991806006712977	25	1
82	2.8908701186810504	1	2
82	1.6645047137014615	30	1
82	3.1242105668792703	9	3
82	0.4522908827068761	1	1
82	3.0420920021384745	1	2
82	2.6814547310463865	1	2
82	2.9675457879886267	4	1
82	0.5617131089380223	1	4
82	3.2700613845114788	1	27
82	0.580402028274392	1	5
82	3.260984879560823	148	32
82	3.235086425245157	30	6
82	1.0084203598038073	35	1
82	3.0975776145607767	2	4
82	2.690180392762329	1	8
82	3.2274315656534327	25	2
82	1.6374366637640492	2	2
82	3.4090965147785255	53	223
82	2.792357067971494	5	4
82	0.7180304007548841	8	27
82	2.6415140343468977	1	3
82	1.5686633152169236	1	1
82	2.591015198156299	4	1
82	2.4047528037016264	1	1
83	3.3365055112280118	54	217
83	2.9074769586330262	1	2
83	1.7513055445204486	31	17
83	0.5715745103167365	1	9
83	1.5176927483046825	1	1
83	2.7717715610720006	5	3
83	1.7661786570102151	6	1
83	3.045862626901453	1	1
83	2.7988819872779516	4	1
83	0.6424696517394182	8	11
83	1.5451503236290307	1	1
83	3.201012018113687	148	32
83	1.6420926011862775	1	3
83	3.9012125441209378	5	44
83	2.635386091612503	61	2
83	3.171444125840736	25	1
83	2.8218094041347115	17	1
83	3.2229938701343315	30	23
83	1.5765457579586268	1	1
83	0.5057909166605157	1	8
83	3.138972588801579	9	24
83	2.392450821740624	1	1
83	3.0257464114695836	1	1
83	1.5724012694504665	35	1
83	0.5107822424438666	1	6
83	3.1526781103282815	25	2
83	1.630561415313906	1	2
83	3.0650476104321456	4	4
83	2.44327228095824	4	1
83	3.3371704722126765	2	2
83	3.2418680629861	1	27
83	3.3228513457953	1	53
83	2.6756297876711415	1	2
83	1.5805107779806633	1	3
83	2.635974123580951	1	3
83	2.5909097531622365	1	3
83	0.5326403285766617	1	1
84	2.434758770542004	1	1
84	2.8643973976576262	4	1
84	0.5398138699987385	1	1
84	3.384038748783894	1	275
84	0.5159917792568649	1	3
84	2.678185681955739	61	2
84	2.891029329261869	1	1
84	0.6595846382128912	8	12
84	2.9831745423098823	1	1
84	1.5720448301910608	1	3
84	0.5029280112582342	1	2
84	2.9865596205901	1	1
84	3.3239396974757938	1	53
84	2.6727776322316004	1	1
84	3.837786299818873	5	44
84	2.604882616636985	4	1
84	1.6061255925183389	2	2
84	1.566747092782549	1	1
84	1.7249374307922096	6	1
84	3.0967818441104384	4	15
84	3.1572241148234355	9	3
84	3.1834285848175625	25	2
84	3.2394136688744766	148	32
84	2.8873133597134313	16	1
84	3.2000042335332353	25	7
84	3.36517398545638	54	220
84	3.0589572778785623	1	3
84	1.6208662172203958	1	30
84	2.6526784873048825	1	2
84	3.238386021305274	30	6
84	2.7611951209900383	5	4
84	1.5827872138053465	1	3
85	2.6760593060523377	1	2
85	0.5927593025481315	1	1
85	2.9941478201369023	1	1
85	1.4345747660597397	1	1
85	3.180904204614535	25	2
85	2.8983501653275425	16	1
85	2.871764256260093	1	2
85	3.34185948655778	1	53
85	0.5507111356734811	1	1
85	3.252154688968943	30	6
85	2.422643595499352	1	1
85	0.6553393906542624	8	11
85	1.6301445199507896	1	30
85	1.5855117345793417	2	2
85	1.799344767208197	6	1
85	3.3384003727009315	148	32
85	1.5825855367996837	1	3
85	3.401727039054549	54	4
85	2.67133975816364	1	2
85	4.470636874997098	5	44
85	0.5206501438142084	1	1
85	2.983138072203019	1	1
85	2.9185558899981174	4	1
85	0.5691038068110288	1	8
85	3.2125771050997685	10	1
85	1.141752086896787	1	1
85	2.724432336543316	61	2
85	1.6525235926240782	2	1
85	1.5590025846553317	1	1
85	3.1868696758213844	25	1
85	2.8817640627256083	5	4
85	1.5946314814774496	1	1
85	3.1180325284830985	1	24
85	3.0917960965755924	4	3
85	3.2485865012805846	1	1
85	2.3681615335792685	4	1
85	3.181866084862321	9	1
86	2.8854781377694394	4	1
86	1.610411884026746	1	3
86	2.982820264800779	1	2
86	4.288091805379366	5	44
86	0.6357738622692466	8	27
86	1.717579060905166	6	1
86	3.042813912359435	1	1
86	1.5935830785929852	1	1
86	2.8166702014356133	5	3
86	2.387916518003067	1	1
86	3.242944811147538	30	6
86	0.4679545440463073	1	1
86	3.157168239026703	25	2
86	0.5671791703865097	1	6
86	2.631520493944862	4	1
86	3.050643574102793	1	2
86	0.5039280877117278	1	1
86	1.569856126352846	1	3
86	3.0976537900907886	4	11
86	3.1620991575415474	9	5
86	0.5044851255609899	1	3
86	2.8933559425529154	16	1
86	2.6819649282656997	1	2
86	3.186775580216988	25	1
86	2.6245082474010815	1	2
86	3.21618331758782	1	1
86	3.1142426774427463	1	15
86	1.5901308010625428	2	1
86	1.65883094895986	1	30
86	2.690997430022918	61	2
86	3.384467664035583	54	221
86	3.3475277300434243	1	53
87	2.6523027044116816	61	2
87	3.3780186003975814	54	4
87	3.1929151703767786	25	2
87	2.9993682157469834	1	1
87	0.47937595156273005	1	1
87	2.6556143898366145	1	3
87	2.9753898340889577	16	1
87	1.582693157304817	1	1
87	3.0441904137219353	1	1
87	3.23465520470495	148	32
87	3.187031236847787	9	109
87	2.853739597118988	5	4
87	0.6910313208883849	8	15
87	1.627044213301673	2	1
87	3.1294454844515087	4	1
87	3.194996427844643	25	4
87	1.6014310294572454	1	3
87	2.7055886740405413	1	2
87	3.010441726558014	1	1
87	2.9623329043765807	1	2
87	3.237207597400584	30	6
87	1.8060488211455095	6	1
87	1.511191587690206	1	1
87	2.5104096427891136	4	1
87	3.3731020604321316	1	2
87	3.3677056140096795	1	53
87	2.889759603840446	4	1
87	4.60377895242388	5	301
87	0.5520543104115063	1	8
87	2.394420689409145	1	1
88	3.1266439534479105	25	2
88	2.3748808418140186	2	1
88	2.6144900072482926	1	1
88	3.2186835941867855	25	6
88	2.8439575005535858	5	3
88	3.102845028684982	1	2
88	0.5281393023687428	1	3
88	2.739551639760009	1	2
88	1.7618285745698188	6	1
88	3.2329862842183843	148	32
88	1.593206132136487	2	2
88	2.72524150521528	61	2
88	0.543638594100571	1	5
88	2.325935632459249	1	1
88	0.5487852741449046	1	9
88	1.6076113385353494	1	30
88	3.05507957639	1	1
88	3.2827820395567358	30	23
88	3.1265018428709936	3	22
88	2.877076007280351	4	1
88	1.5764583241977732	1	1
88	3.747892030940079	43	1
88	3.027492068762342	1	2
88	3.1839269429704586	9	3
88	4.15917123780082	5	44
88	1.7068860648098223	1	31
88	2.3623525188695567	4	1
88	1.621659726435695	1	3
88	0.4314182331672214	1	1
88	1.591885710552134	1	1
88	3.337583265024108	1	12
88	3.3946296312401785	53	223
88	0.5732939050707557	1	2
88	2.858029119401266	16	1
88	2.880864556709156	1	1
88	3.0919018455408604	1	10
89	3.2157530365232674	148	3
89	2.5078763535924793	1	1
89	2.3883699559978595	2	2
89	3.280437621961312	30	23
89	3.177907426076274	9	1
89	3.202615739140242	25	4
89	0.4199930344705649	1	1
89	2.97306727852083	16	1
89	1.7810598298548825	6	1
89	0.5227907975708206	1	3
89	2.5460332290992653	4	1
89	1.5967058924034916	1	1
89	0.5185734615867545	1	3
89	1.5488491612530595	1	1
89	2.6759321769326334	61	2
89	3.050802069817138	1	1
89	2.7457214292740275	1	2
89	3.0442697067958875	1	1
89	4.360254847742397	5	44
89	2.867574177418277	5	4
89	2.6212847741944643	1	3
89	3.1730367851683354	25	2
89	3.3990843337566616	53	222
89	2.9549675094050656	1	2
89	0.7047215451725606	27	8
89	1.6472566849829207	1	30
89	3.0891168102542963	1	2
89	1.5941935868089558	1	3
89	0.4772735929646501	1	2
89	2.9765638897737574	4	1
89	1.6413361193612275	2	2
89	3.1099586305087996	4	1
89	3.222768963357538	1	27
90	3.4590723668435714	54	222
90	4.397856360440414	5	44
90	2.686435985204781	1	2
90	2.3672205201820304	1	1
90	2.8248655880317983	1	2
90	0.4263995615525289	1	1
90	1.5767602267804648	1	1
90	3.244584730151047	148	32
90	3.093499586145356	4	3
90	2.9899976389568224	1	1
90	2.94836044858792	16	1
90	1.6357164369642874	1	2
90	3.16713822058702	25	2
90	1.6039106058684354	1	2
90	3.432439931034253	1	53
90	1.7906618998233057	6	1
90	2.617653897284555	1	1
90	0.550612486291925	1	3
90	3.1690778097387806	9	3
90	2.662936974686943	61	2
90	3.0534660658618975	1	2
90	3.085069513199983	1	1
90	0.46008319462299596	1	1
90	2.607231649575766	4	1
90	1.555975358100369	1	3
90	1.603629365256694	2	1
90	3.3078700731804815	30	23
90	0.4842024665850033	1	1
90	2.9723157770248463	4	1
90	2.7928582362178815	5	4
91	3.095134891918576	1	2
91	2.907037967519841	1	2
91	1.59642481280207	1	1
91	0.47184433856511987	1	1
91	2.387845325668451	1	1
91	2.6356199393444513	1	2
91	2.651109419034043	61	2
91	2.9999759783276545	1	1
91	0.5764649871335052	1	8
91	2.9040779863180717	4	1
91	3.2291100246507654	30	23
91	2.4795231950641607	4	1
91	3.0137785823486922	1	1
91	3.42992840910955	53	223
91	4.082558364307886	5	44
91	1.593725187261839	2	1
91	1.685429352116813	31	16
91	1.6777922627555597	6	1
91	1.4829420921325038	1	2
91	1.4929946763257078	1	1
91	3.2504732121733184	148	32
91	3.006811689464655	1	1
91	0.6553822145657193	1	11
91	3.1421775441970397	9	3
91	3.2112890436669943	25	6
91	3.135072493282621	25	2
91	0.586886576012148	1	6
91	2.6322033810871233	1	1
91	2.896117142139957	16	1
91	3.233102527937092	1	27
91	3.082336901603213	4	3
91	0.4496477510639636	1	1
91	2.8558055868118686	5	4
91	1.5911747777572032	1	3
92	2.660910343962456	1	2
92	3.2227081901671397	25	6
92	2.8767981652252104	4	1
92	2.8439145984108336	5	4
92	1.5362285398869062	1	1
92	3.2225649169967028	1	27
92	3.0475918617988498	1	1
92	1.6199617182239479	2	2
92	2.361604616332073	1	1
92	3.261129509287912	30	6
92	2.358718852983884	4	1
92	3.4548278858940193	53	223
92	2.8730032004326915	1	2
92	3.107391152208322	4	1
92	1.6823483009258382	6	1
92	0.4555837113964287	1	1
92	3.0346346665187696	1	1
92	3.1619459722057286	9	109
92	1.4856321210461942	1	1
92	3.1059440184297102	1	2
92	0.4544742769852803	1	2
92	0.6815345626973226	8	12
92	3.1863489704025767	25	2
92	0.4906484262599804	1	5
92	2.6155462788094326	1	1
92	2.983864498694828	16	1
92	0.8541535308764878	35	1
92	3.9848565769096354	5	44
92	2.61376690073061	61	2
92	3.233296554638059	148	1
92	1.6869964802527875	1	30
92	3.039164308525443	1	2
92	1.619001262041138	1	2
93	2.6167721111802678	1	3
93	0.5622400020295402	1	3
93	0.5594948726936195	1	5
93	3.2201170916787305	30	17
93	2.576662826782467	4	1
93	1.4251153066723248	1	1
93	3.369521142257497	54	222
93	0.439647414368892	1	2
93	1.6284826109221058	1	1
93	1.4310904835918734	1	1
93	1.5838375083407925	1	3
93	1.7612294650279239	6	1
93	3.173930774977663	25	1
93	2.868975542098923	1	2
93	0.36794095986869024	1	1
93	1.6117733436107073	2	2
93	3.06520739968974	4	7
93	0.6876278833431968	8	27
93	2.5748729399651324	1	2
93	3.110589014902075	9	1
93	2.624385001521233	61	2
93	2.9649955628958935	17	1
93	3.062749719754578	1	6
93	1.6159399994725732	3	2
93	3.25824512934949	148	32
93	3.751359454784307	5	44
93	2.979286617026702	1	1
93	2.86768588664404	4	1
93	3.333287305442866	1	53
93	2.844439204115389	5	3
93	2.421559972636544	1	1
93	2.617806957839889	1	3
93	3.1671424215194293	25	2
94	2.3814576277802644	1	1
94	2.6457724745719986	61	2
94	1.601744125952962	3	2
94	3.017076478445489	1	1
94	3.344569886607786	54	222
94	1.5398460162910794	1	2
94	1.6189062811326949	2	1
94	3.123360389599526	9	3
94	4.586881469749187	5	345
94	2.8485300454034643	5	2
94	3.00240646652108	1	1
94	2.957563005735352	16	1
94	0.4915896790063812	1	5
94	1.4855391448154478	1	1
94	2.6192698324918524	1	4
94	2.7991846268731706	1	2
94	3.071728220651636	1	2
94	1.5721894640746257	30	1
94	3.0405969070133665	4	1
94	3.1938269517553977	30	6
94	2.8781938832379694	4	1
94	2.8613674335152837	1	2
94	0.3742258501216611	1	1
94	1.709566794068877	31	6
94	1.751248510305004	6	1
94	0.5877338753221863	1	2
94	2.607391433274728	1	2
94	3.0760112077470865	25	2
94	3.204896278558607	148	31
94	0.4905503831147371	1	2
94	3.3161421378323155	1	53
94	2.597776085771642	4	1
94	3.181322087143087	25	4
94	1.5332785256049704	1	2
95	2.9693654671280854	1	1
95	0.459962506783711	1	1
95	3.278269121951695	1	2
95	3.191785522596035	30	23
95	2.7974639218545576	5	4
95	1.483189145780841	1	2
95	3.320153111349697	53	9
95	0.47387965845382496	1	1
95	1.4994445426370078	1	1
95	0.6775896533360424	8	27
95	3.0133558287610356	1	2
95	3.0720585373912854	25	2
95	1.7051752840912684	6	1
95	4.26788413409858	5	44
95	1.596769501579729	30	1
95	2.8338428852200934	4	1
95	0.5280574556126396	1	8
95	1.6079846519670582	2	1
95	2.999533097229886	1	1
95	3.193087435323463	1	1
95	1.629864826301457	1	3
95	2.9313752442066914	16	1
95	1.6824244473015995	31	5
95	0.4970550027017566	1	4
95	2.765271359306581	1	2
95	2.4575159504487942	4	1
95	2.399892909621286	1	1
95	3.2322291391218414	25	7
95	2.8711040886378214	1	2
95	0.5284921162024432	1	6
95	3.0300106103383655	4	1
95	3.1382679751574187	9	3
95	2.648936811149923	61	2
96	3.1967891085297424	25	1
96	3.035645899201029	4	1
96	1.9263998775629148	6	1
96	2.6705259300819364	61	2
96	3.117109191032057	1	7
96	2.8226196677151165	5	4
96	2.8601476550203415	1	2
96	1.629932293837527	31	6
96	1.5581597092520951	1	1
96	0.5543904443206884	1	6
96	3.2471564089580625	30	23
96	0.5377087151755404	1	1
96	0.5150077811102562	1	8
96	1.5674054294049427	30	1
96	1.64495962786296	2	1
96	1.6045882602553831	1	3
96	2.8797512199597577	16	1
96	2.564165796610638	4	1
96	2.6169644568975343	1	1
96	3.0763537861132875	1	2
96	2.8843496772359174	4	1
96	3.233247528228617	148	31
96	2.4578900934274657	1	1
96	3.1294239476924304	9	2
96	4.058801294123754	5	44
96	3.1365543233140443	25	2
96	3.019591245580102	1	1
96	0.4628377850557115	1	1
96	2.718519632117477	1	2
96	3.341076766369042	53	2
96	3.19834963087888	1	1
96	1.4810359680045622	1	1
97	3.144294902715984	9	3
97	2.893361262363527	16	1
97	3.343526043722534	1	1
97	3.086243238691054	1	5
97	2.75693077240021	5	4
97	0.41527174518046195	1	1
97	3.342943669053824	1	6
97	2.642259108923014	1	1
97	2.8917386784429766	1	2
97	3.243750062394156	25	2
97	3.1257829913599835	25	2
97	1.7298880340662208	31	4
97	2.6580461460094114	61	2
97	3.358526194959552	53	9
97	2.470579842873491	1	1
97	1.5696576702961522	1	3
97	1.563491974495605	1	3
97	2.65718015437011	1	2
97	1.5543048095726135	1	1
97	2.838035932735579	4	1
97	1.7211816272566125	6	1
97	0.576244809041043	1	8
97	3.245398768928311	148	4
97	2.996713684399623	1	1
97	3.0244480096530992	1	2
97	3.215172973864725	30	6
97	2.6242637017002437	4	1
97	1.6020037092109192	2	1
97	3.1019068277966255	4	1
97	1.59416742341827	30	1
98	2.4161247569597606	1	1
98	2.6813034341666366	61	2
98	3.259532067240457	25	2
98	2.6769144180091757	4	1
98	1.5353705112854072	1	1
98	2.632553281172619	1	2
98	3.9757056511122926	5	44
98	2.8179336050275765	4	1
98	3.134253568138348	4	5
98	3.259126072505069	25	1
98	3.1925768092586395	9	109
98	2.9044864316645373	1	2
98	3.407169402829112	53	9
98	1.7316726312798494	6	1
98	2.90771336647407	16	1
98	0.48929295421251595	1	1
98	3.060104477124497	1	1
98	3.020353056901371	1	2
98	0.5280934064069811	1	1
98	1.557748605925724	1	3
98	1.5405776237080033	1	1
98	0.457880127728032	1	1
98	3.140843136912025	1	9
98	2.7560019810374854	5	4
98	3.227634668018709	30	23
98	1.5962058614393868	2	1
98	2.676545998756353	1	2
98	0.41894848480714586	1	1
98	3.2720612645323968	148	32
99	3.266575828618386	25	7
99	3.3779709480656095	53	6
99	2.752827624281025	61	2
99	0.5108077165189115	1	5
99	3.174466647446991	4	4
99	3.0477580690789523	1	2
99	2.5123827360145015	1	1
99	4.567590473128263	5	345
99	1.5736805673118397	1	1
99	3.247141772837381	109	39
99	1.8180905861354688	6	1
99	3.0377619745978564	2	2
99	2.8374523411939947	5	3
99	2.852206290804304	1	1
99	2.5454766883141815	4	1
99	1.6183837055447725	30	1
99	3.2259388400734963	30	17
99	3.4843210483575433	1	10
99	2.6294493495262543	1	3
99	1.589879864467747	2	2
99	3.0250522202549064	1	1
99	3.208027058711366	9	2
99	2.68986569400883	1	2
99	3.178641620792888	25	2
99	3.13349920381512	1	1
99	3.283100175951887	148	32
99	1.5016451165008107	1	1
99	2.8342866707334338	4	1
99	0.5324630133241897	1	1
99	2.8989612262373896	16	1
99	0.47985098548235783	1	1
99	1.5769179918020484	1	3
99	1.7715459719527473	31	6
100	3.211413790453406	25	7
100	2.371166519533034	1	1
100	2.5861126533953893	1	1
100	0.4665605182123329	1	1
100	2.612841965823378	61	2
100	2.6070164022151516	1	2
100	1.5010052182612696	1	1
100	4.279058644745305	5	44
100	0.5499062960734875	1	7
100	3.17808540271497	25	2
100	3.10384948046854	1	1
100	2.949613244248667	16	1
100	3.0882128226697034	4	2
100	1.561041959231403	1	1
100	3.181600966986025	9	135
100	1.5914099990158945	1	3
100	3.256907552039962	30	23
100	2.8626994107220867	1	1
100	1.5832068078097166	2	1
100	2.8067690296102796	5	4
100	3.4387113885279916	1	3
100	2.5926184764159075	1	2
100	3.005750585884954	1	1
100	3.0302725766547667	1	2
100	0.5505430548996344	1	3
100	3.3445302574420452	9	10
100	1.553709878639097	1	1
100	1.797010443227805	6	1
100	0.5628359127478859	2	2
100	0.552706334171404	1	5
100	3.2299109026650683	148	32
100	2.887968420948141	4	1
100	2.5388852463639466	4	1
101	4.121083665961095	5	44
101	3.1420119177548997	9	1
101	2.7641211792583817	1	2
101	3.2529747583644166	148	32
101	0.5718640763896587	1	4
101	1.5564267612409708	1	1
101	2.361739314198701	1	1
101	0.6238232390585097	1	11
101	2.840879485657979	5	7
101	1.58828960102025	2	1
101	3.360278294805255	53	1
101	3.2628699770453693	30	23
101	2.938651726120412	4	1
101	3.1646069941073165	1	1
101	3.1839591617229246	25	4
101	2.996391092338314	16	1
101	3.1654859879787125	25	2
101	3.0528556419448307	1	1
101	0.44018147637351035	1	1
101	2.6775464717762816	61	2
101	2.595359232586759	1	1
101	3.019097407548145	1	1
101	2.5921517357413393	4	1
101	3.139740015453583	4	16
101	0.5173251303403106	1	3
101	1.7612501560426779	6	1
101	1.5771522569090166	1	3
101	1.525077781390337	1	1
101	2.874994374063988	1	2
101	3.0878135292023785	1	1
101	2.6529659397331784	1	6
102	2.412514090416664	1	1
102	0.5660383328573175	1	8
102	2.65319075738077	61	2
102	2.6834695627206315	1	2
102	3.0985763542178972	1	1
102	2.872832970536706	1	2
102	3.098374111006194	4	3
102	3.290953731490106	54	208
102	2.6035301668280226	1	3
102	1.7734471966342369	6	1
102	3.0899039535171653	1	1
102	2.9817640111898243	1	2
102	1.5520162779615987	2	1
102	2.8764694350755917	4	1
102	3.149055458726906	9	1
102	0.5247743789500419	1	5
102	3.231536029798974	1	27
102	1.5143033740868077	1	1
102	3.977620281739547	5	44
102	1.5411575040397452	1	1
102	0.42404595389606925	1	1
102	2.926313102298593	16	1
102	3.1567525859375394	25	2
102	3.2675673999105186	148	32
102	1.5787288831115234	1	1
102	1.6060096871575809	1	30
102	3.2578415878925	1	53
102	2.8156375207510678	5	4
102	1.5110903780299623	1	1
102	2.6006998166128312	4	1
102	3.196862184456222	30	23
102	3.183075292569498	25	6
102	2.6622771267888368	1	1
102	2.990002576347422	2	2
102	1.5740445485904218	1	3
103	3.342228588865538	53	209
103	2.627448817326325	4	1
103	2.716406414622412	1	2
103	0.4763286368018669	1	4
103	2.914129529377732	1	2
103	3.144080417690816	9	109
103	2.6182870288080267	1	3
103	1.6314052678697522	1	30
103	1.5458235718597564	1	3
103	2.9707136509961742	1	1
103	1.8335380851452214	6	1
103	1.5771576227722903	2	1
103	2.8730129192137213	16	1
103	3.059533684607885	1	2
103	3.0812851967196195	1	1
103	2.6768741125446525	1	3
103	0.6320607135490093	1	9
103	2.790258255008723	5	3
103	3.161332250964847	25	2
103	1.6045106942121095	1	1
103	3.2967790729355215	1	2
103	2.8110884960007922	4	1
103	3.701987626415786	5	44
103	1.5757242169723895	1	1
103	2.45203087695387	1	1
103	2.708548361139492	61	2
103	3.1695272561813113	30	17
103	2.7727607348298307	1	1
103	3.2740434107616636	1	207
103	3.075592245235498	4	3
103	3.0365346650938534	2	2
103	3.1818654919573817	25	7
103	3.2232911529940225	148	32
103	0.42235104407825474	1	1
104	2.9375089829641468	1	2
104	2.8325189768891903	4	1
104	2.7962366033274293	5	4
104	0.7284392578002326	27	8
104	3.227859484105153	25	2
104	2.891934859898214	16	1
104	0.5478206251649169	1	3
104	0.44720450657163724	1	1
104	1.5675320464416416	1	1
104	3.120937566549742	4	6
104	2.913785611080044	1	1
104	3.0620366560461036	1	1
104	3.2401899419619724	148	32
104	3.3170996092082987	53	216
104	2.630051621317193	1	2
104	1.8154212224568482	6	1
104	3.21182896235473	30	17
104	2.782788960149645	1	2
104	3.1833015165710776	25	7
104	4.483723845161961	5	345
104	2.6503457727489774	61	2
104	3.2734109915730585	1	207
104	3.1771695955259247	9	109
104	2.645516113507398	4	1
104	1.6140380751857037	2	2
104	1.6257797901336346	1	1
104	2.3847389775345107	1	1
104	3.0545079611322876	1	1
104	3.28492040621299	9	10
104	0.5365412622152235	1	6
104	1.538059258238178	1	2
104	0.6328969755255969	1	4
105	2.8478252417892804	4	1
105	3.3083608136786324	54	2
105	3.214135516007559	30	23
105	2.619051230246697	1	1
105	1.5424921447819884	1	1
105	2.8363430552736872	5	4
105	3.2711941611875943	1	1
105	0.5366918398451617	1	8
105	1.619015548674838	2	2
105	0.40812519526511437	1	1
105	3.116902191574752	4	2
105	1.5650915167090034	1	1
105	1.5562225936668312	1	3
105	2.8690358061993777	1	2
105	3.163685923789785	9	2
105	0.5744624272154226	1	2
105	2.9892965544391927	1	1
105	2.3751723060817085	1	1
105	2.613611503499982	4	1
105	3.0615503436073084	1	1
105	2.685895726606219	1	2
105	2.6130801028162978	61	2
105	3.1977466139572925	25	1
105	4.606833776497837	5	44
105	1.5725406562567343	1	3
105	3.2589252475068236	1	53
105	2.96704811453273	16	1
105	3.2171645085551575	25	3
105	1.6093200510136114	30	1
105	3.2747011874890006	148	32
106	0.5140428158772181	1	3
